Index,Stopwords,Parameters,Score,k_1,k_2,k_3,k_max,k_min
11,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.436492585,0.46138996,0.51837524,0.32945736,0.51837524,0.32945736
12,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.436492585,0.46138996,0.51837524,0.32945736,0.51837524,0.32945736
13,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.443584784,0.41119691,0.43520309,0.48449612,0.48449612,0.41119691
14,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.443584784,0.41119691,0.43520309,0.48449612,0.48449612,0.41119691
15,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 1.0, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.443584784,0.41119691,0.43520309,0.48449612,0.48449612,0.41119691
16,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.443584784,0.41119691,0.43520309,0.48449612,0.48449612,0.41119691
17,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.443584784,0.41119691,0.43520309,0.48449612,0.48449612,0.41119691
18,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 1.0, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.443584784,0.41119691,0.43520309,0.48449612,0.48449612,0.41119691
19,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.446808511,0.35714286,0.51644101,0.46705426,0.51644101,0.35714286
20,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.446808511,0.35714286,0.51644101,0.46705426,0.51644101,0.35714286
21,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.446808511,0.35714286,0.51644101,0.46705426,0.51644101,0.35714286
22,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.446808511,0.35714286,0.51644101,0.46705426,0.51644101,0.35714286
23,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.446808511,0.35714286,0.51644101,0.46705426,0.51644101,0.35714286
24,Stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.446808511,0.35714286,0.51644101,0.46705426,0.51644101,0.35714286
